PubMedID,Matched_Protein_Id,Matched_Protein_Name,Other_protein,True_UniProtIDs,Label,Sentence
36463660,P22301,Interleukin-10,anti-inflammatory cytokine,,FP,Interleukin-10 (IL-10) is an anti-inflammatory cytokine with potent deactivating properties on macrophages and T cells; and plays an important role in atherosclerotic plaque maturation and rupture.
36466914,P01375,Tumor necrosis factor,tumor necrosis factor receptor 2,,FP,High Tumor Necrosis Factor Receptor 2 (TNFR2) expression is characteristic of diverse malignant cells during tumorigenesis.
36466914,P01375,Tumor necrosis factor,tnfr2,,FP,High Tumor Necrosis Factor Receptor 2 (TNFR2) expression is characteristic of diverse malignant cells during tumorigenesis.
36467083,P01375,Tumor necrosis factor,tnf,P01375,TP,Tumor necrosis factor (TNF) is a pleiotropic cytokine belonging to a family of trimeric proteins with both proinflammatory and immunoregulatory functions.
36467083,P01375,Tumor necrosis factor,pleiotropic cytokine,,FP,Tumor necrosis factor (TNF) is a pleiotropic cytokine belonging to a family of trimeric proteins with both proinflammatory and immunoregulatory functions.
36467083,P01375,Tumor necrosis factor,trimeric proteins,,FP,Tumor necrosis factor (TNF) is a pleiotropic cytokine belonging to a family of trimeric proteins with both proinflammatory and immunoregulatory functions.
36467083,P01375,Tumor necrosis factor,immunoregulatory,,FP,Tumor necrosis factor (TNF) is a pleiotropic cytokine belonging to a family of trimeric proteins with both proinflammatory and immunoregulatory functions.
36467689,P05231,Interleukin-6,pro-inflammatory cytokine interleukin-6,,FP,Retinal and choroidal inflammatory lesions increase the levels of the pro-inflammatory cytokine interleukin-6 (IL-6).
36467689,P05231,Interleukin-6,il-6,P05231,TP,Retinal and choroidal inflammatory lesions increase the levels of the pro-inflammatory cytokine interleukin-6 (IL-6).
36467730,P05231,Interleukin-6,il-6,P05231,TP,"This study aimed to identify whether interleukin-6 (IL-6) is better than C-reactive protein (CRP) for the prediction of severe acute pancreatitis (SAP), infected pancreatic necrosis (IPN), and mortality."
36467730,P05231,Interleukin-6,c-reactive protein,,FP,"This study aimed to identify whether interleukin-6 (IL-6) is better than C-reactive protein (CRP) for the prediction of severe acute pancreatitis (SAP), infected pancreatic necrosis (IPN), and mortality."
36467730,P05231,Interleukin-6,crp,,FP,"This study aimed to identify whether interleukin-6 (IL-6) is better than C-reactive protein (CRP) for the prediction of severe acute pancreatitis (SAP), infected pancreatic necrosis (IPN), and mortality."
36470789,Q969D9,Thymic stromal lymphopoietin,tslp,Q969D9,TP,Thymic stromal lymphopoietin (TSLP) is an epithelial cell-derived cytokine that plays a vital role in the induction of type 2 inflammation via both innate and acquired immune cascades.
36470789,Q969D9,Thymic stromal lymphopoietin,epithelial cell-derived cytokine,,FP,Thymic stromal lymphopoietin (TSLP) is an epithelial cell-derived cytokine that plays a vital role in the induction of type 2 inflammation via both innate and acquired immune cascades.
36479645,P05231,Interleukin-6,il6,P05231,TP,"Two electrochemical bioplatforms were prepared based on thiolated hairpin DNA probes tethered to AuNP-modified screen-printed electrodes to detect T > G and T > C polymorphisms, namely rs1880269 and rs1800469, present the interleukin-6 (IL6) and transforming growth factor β1 (TGFβ1) genes."
36479645,P05231,Interleukin-6,transforming growth factor β1,,FP,"Two electrochemical bioplatforms were prepared based on thiolated hairpin DNA probes tethered to AuNP-modified screen-printed electrodes to detect T > G and T > C polymorphisms, namely rs1880269 and rs1800469, present the interleukin-6 (IL6) and transforming growth factor β1 (TGFβ1) genes."
36481258,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,"Granulocyte colony-stimulating factor (G-CSF) plus plerixafor has been shown to improve the efficacy of peripheral blood stem cell (PBSC) mobilization, however, due to its high price, the use of plerixafor is limited in China."
36496977,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) superfamily member tnf-related apoptosis-inducing ligand,,FP,The tumor necrosis factor (TNF) superfamily member TNF-related apoptosis-inducing ligand (TRAIL) induces apoptosis in cancer cells via death receptor (DR) activation with little toxicity to normal cells or tissues.
36496977,P01375,Tumor necrosis factor,trail,,FP,The tumor necrosis factor (TNF) superfamily member TNF-related apoptosis-inducing ligand (TRAIL) induces apoptosis in cancer cells via death receptor (DR) activation with little toxicity to normal cells or tissues.
36496977,P01375,Tumor necrosis factor,death receptor,,FP,The tumor necrosis factor (TNF) superfamily member TNF-related apoptosis-inducing ligand (TRAIL) induces apoptosis in cancer cells via death receptor (DR) activation with little toxicity to normal cells or tissues.
36498901,P05231,Interleukin-6,il-6,P05231,TP,"Interleukin-6 (IL-6) is an acknowledged inflammatory cytokine with a pleiotropic action, mediating innate and adaptive immunity and multiple physiological processes, including protective and regenerative ones."
36498901,P05231,Interleukin-6,inflammatory cytokine,,FP,"Interleukin-6 (IL-6) is an acknowledged inflammatory cytokine with a pleiotropic action, mediating innate and adaptive immunity and multiple physiological processes, including protective and regenerative ones."
36499595,Q14116,Interleukin-18,serum interleukin-18,,FP,This study investigated the potential modifying effects of the level of the serum interleukin-18 (IL-18) on the association between
36499595,Q14116,Interleukin-18,il-18,Q14116,TP,This study investigated the potential modifying effects of the level of the serum interleukin-18 (IL-18) on the association between
36502800,P04141,Granulocyte-macrophage colony-stimulating factor,gm-csf,P04141,TP,A previous clinical trial for autoimmune pulmonary alveolar proteinosis (APAP) demonstrated that granulocyte-macrophage colony-stimulating factor (GM-CSF) inhalation reduced the mean density of the lung field on computed tomography (CT) across 18 axial slice planes at a two-dimensional level.
36502800,P04141,Granulocyte-macrophage colony-stimulating factor,ct,,FP,A previous clinical trial for autoimmune pulmonary alveolar proteinosis (APAP) demonstrated that granulocyte-macrophage colony-stimulating factor (GM-CSF) inhalation reduced the mean density of the lung field on computed tomography (CT) across 18 axial slice planes at a two-dimensional level.
36503381,P05231,Interleukin-6,il-6,P05231,TP,Interleukin-6 (IL-6) blockers including tocilizumab and sarilumab were approved by the U.S. Food and Drug Administration (FDA) in June 2021 for the treatment of patients with moderate to severe COVID-19.
36505466,P05231,Interleukin-6,il-6,P05231,TP,Interleukin-6 (IL-6) is essential for maintaining intestinal epithelial homeostasis.
36507721,P01375,Tumor necrosis factor,tumor necrosis factor receptor-associated protein 1,,FP,"Tumor necrosis factor receptor-associated protein 1 (TRAP1) is a mitochondrial molecular chaperone modulating cellular metabolism and signaling pathways by altering the conformation, activity, and stability of numerous substrate proteins called clients."
36507721,P01375,Tumor necrosis factor,trap1,,FP,"Tumor necrosis factor receptor-associated protein 1 (TRAP1) is a mitochondrial molecular chaperone modulating cellular metabolism and signaling pathways by altering the conformation, activity, and stability of numerous substrate proteins called clients."
36507721,P01375,Tumor necrosis factor,mitochondrial molecular chaperone,,FP,"Tumor necrosis factor receptor-associated protein 1 (TRAP1) is a mitochondrial molecular chaperone modulating cellular metabolism and signaling pathways by altering the conformation, activity, and stability of numerous substrate proteins called clients."
36507721,P01375,Tumor necrosis factor,substrate proteins,,FP,"Tumor necrosis factor receptor-associated protein 1 (TRAP1) is a mitochondrial molecular chaperone modulating cellular metabolism and signaling pathways by altering the conformation, activity, and stability of numerous substrate proteins called clients."
36508113,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,Granulocyte colony-stimulating factor (G-CSF) is commonly used to stimulate bone marrow production.
36509297,P01375,Tumor necrosis factor,proinflammatory cytokine,,FP,"Tumor necrosis factor (TNF)-α is a proinflammatory cytokine involved in the pathogenesis of sarcopenia, but its short half-life and inconsistent reproducibility limit the potential of TNF-α to be an ideal sarcopenia biomarker."
36511882,P01375,Tumor necrosis factor,tnf,P01375,TP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36511882,P01375,Tumor necrosis factor,interleukin,,FP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36511882,P01375,Tumor necrosis factor,cytokines,,FP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36511882,P01375,Tumor necrosis factor,janus kinases,,FP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36511882,P01375,Tumor necrosis factor,jak,,FP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36511882,P01375,Tumor necrosis factor,il-23,,FP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36511882,P01375,Tumor necrosis factor,psa,,FP,"Spondyloarthritides (SpA) such as axial spondyloarthritis (axSpA) including ankylosing spondylitis (AS) and psoriatic arthritis (PsA) including psoriasis are chronic immune-mediated disorders with involvement of tumor necrosis factor (TNF), interleukin (IL)-17 cytokines, and janus kinases (JAK) in their pathogenesis, with IL-23 clearly also playing a role in psoriasis, PsA, and chronic inflammatory bowel diseases."
36514524,P01375,Tumor necrosis factor,tnf,P01375,TP,Tumor necrosis factor (TNF) antagonists have made significant progress in treating autoimmune diseases like inflammatory bowel disease.
36516375,P01579,Interferon gamma,transforming growth factor beta,,FP,"Interferon gamma (IFN-γ) and transforming growth factor beta (TGF-β), both pleiotropic cytokines, have been long studied and described as critical mediators of the immune response, notably in T cells."
36516375,P01579,Interferon gamma,pleiotropic cytokines,,FP,"Interferon gamma (IFN-γ) and transforming growth factor beta (TGF-β), both pleiotropic cytokines, have been long studied and described as critical mediators of the immune response, notably in T cells."
36516955,P01375,Tumor necrosis factor,tumor necrosis factor ligand superfamily member 6,,FP,"Tumor necrosis factor ligand superfamily member 6 (TNFSF6), also known as FasL/CD95L, is essential for maintaining the body's immune homeostasis."
36516955,P01375,Tumor necrosis factor,tnfsf6,,FP,"Tumor necrosis factor ligand superfamily member 6 (TNFSF6), also known as FasL/CD95L, is essential for maintaining the body's immune homeostasis."
36516955,P01375,Tumor necrosis factor,fasl/cd95l,,FP,"Tumor necrosis factor ligand superfamily member 6 (TNFSF6), also known as FasL/CD95L, is essential for maintaining the body's immune homeostasis."
